Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.0550010502932839,0.107537951269826,0.00334999999999999,0,0,0,0.134222467498483,0.000530200326568241,-5.67919391311907E-09,-1.76248030298264E-21,0.000135714042427226,3.34707369393806E-20,0.000664910161234466,0,0,0,0,0,0,package://main_car/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://main_car/meshes/base_link.STL,,Chassis Base-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
front_left_wheel_rot,0.0140059336705225,-0.000298132524582245,2.0136146222649E-11,0,0,0,0.0632357163080549,9.19085546593651E-05,-8.09825501204194E-07,1.20163261773059E-14,5.38810910625253E-05,6.77370125186707E-15,5.38638529545862E-05,0,0,0,0,0,0,package://main_car/meshes/front_left_wheel_rot.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://main_car/meshes/front_left_wheel_rot.STL,,A5 - Wheel 2.0-1,front_left_wheel_coord,front_axle,front_left_wheel_rot_j,continuous,-0.0212429479041969,0.211254558119221,0.0117,0,0,0,base_link,0.999773526729787,-0.0212813357260371,0,,,,,,,,,,,,
front_right_wheel_rot,-0.0140091063539903,3.84884683318765E-07,2.00286714296949E-11,0,0,0,0.063235716308098,9.19257926846956E-05,-1.04565885334305E-09,-1.11213198402949E-14,5.38638529697797E-05,2.26041848100353E-14,5.38638529842861E-05,0,0,0,0,0,0,package://main_car/meshes/front_right_wheel_rot.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://main_car/meshes/front_right_wheel_rot.STL,,A5 - Wheel 2.0-4,front_right_wheel_coord,front_axle,front_right_wheel_rot_j,continuous,0.131001462865903,0.210751140085241,0.0117,0,0,0,base_link,0.999773526729787,-0.0212813357260373,0,,,,,,,,,,,,
back_right_wheel_rot,-0.0140091063592719,2.5813979426248E-11,2.29318820876845E-12,0,0,0,0.0632357163080607,9.19257927563821E-05,-2.17970510345369E-14,3.01020545320689E-15,5.38638529833055E-05,-6.77675512652883E-15,5.38638529849817E-05,0,0,0,0,0,0,package://main_car/meshes/back_right_wheel_rot.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://main_car/meshes/back_right_wheel_rot.STL,,A5 - Wheel 2.0-3,back_right_wheel_coord,rear_axle,back_right_wheel_rot_j,continuous,0.166149999999796,0.00849999999999998,0.0147,0,0,0,base_link,1,0,0,,,,,,,,,,,,
back_left_wheel_rot,0.0140091063592776,2.88707530105015E-11,-1.99775300468996E-11,0,0,0,0.0632357163080669,9.19257927241759E-05,2.78841514454636E-14,-1.11056134188343E-14,5.38638529869599E-05,-1.5365130409098E-17,5.38638529491242E-05,0,0,0,0,0,0,package://main_car/meshes/back_left_wheel_rot.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://main_car/meshes/back_left_wheel_rot.STL,,A5 - Wheel 2.0-2,back_left_wheel_coord,rear_axle,back_left_wheel_rot_j,continuous,-0.0488500000002041,0.00849999999999978,0.0147000000000001,0,0,0,base_link,1,0,0,,,,,,,,,,,,
front_left_wheel_steer,0.0140059336705225,-0.000298132524582245,2.01361479573725E-11,0,0,0,0.0632357163080549,9.19085546593651E-05,-8.09825501204194E-07,1.20163266135144E-14,5.38810910625253E-05,6.77370075113603E-15,5.38638529545862E-05,0,0,0,0,0,0,package://main_car/meshes/front_left_wheel_steer.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://main_car/meshes/front_left_wheel_steer.STL,,A5 - Wheel 2.0-1,front_left_wheel_coord,front_left_steer_rod,front_left_wheel_steer_j,revolute,-0.0212429479041969,0.211254558119221,0.0117,0,0,0,base_link,0,0,-1,0,0.5,5.6723,0.61087,,,,,,,,
front_right_wheel_steer,-0.0140091063539903,3.84884683318765E-07,2.00286714296949E-11,0,0,0,0.063235716308098,9.19257926846956E-05,-1.04565885334184E-09,-1.11213189597999E-14,5.38638529697797E-05,2.26041841385703E-14,5.38638529842861E-05,0,0,0,0,0,0,package://main_car/meshes/front_right_wheel_steer.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://main_car/meshes/front_right_wheel_steer.STL,,A5 - Wheel 2.0-4,front_right_wheel_coord,front_right_steer_rod,front_right_wheel_steer_j,revolute,0.131001462865903,0.210751140085241,0.0117,0,0,0,base_link,0,0,-1,0,0.5,5.6723,0.61087,,,,,,,,
